election,state,year,stage,pollster,N,methodology,days_until,538grade,dem_polled,rep_polled,undecided_polled,dem_actual,rep_actual,dem_diff,rep_diff
president,US,2016,general,American Research Group,1006,Live,20,B,49.0,42.0,9.0,48.02,45.93,5.479999999999997,0.5700000000000003
governor,New Hampshire,2016,general,American Research Group,600,Live,7,B,44.0,48.0,8.0,46.57,48.84,1.4299999999999997,3.1599999999999966
senate,New Hampshire,2016,general,American Research Group,600,Live,7,B,46.0,49.0,5.0,47.98,47.84,0.5200000000000031,3.6599999999999966
president,New Hampshire,2016,general,American Research Group,600,Live,7,B,43.0,48.0,9.0,46.83,46.46,0.6700000000000017,6.039999999999999
president,Maine,2000,general,Pan Atlantic Research,400,Online,16,B/C,47.0,36.0,17.0,49.09,43.97,6.409999999999997,0.5300000000000011
senate,Maine,2000,general,Pan Atlantic Research,400,Online,16,B/C,19.0,73.0,8.0,31.06,68.94,-8.059999999999999,8.060000000000002
senate,Maine,2002,general,Pan Atlantic Research,500,Online,10,B/C,36.0,55.0,9.0,41.56,58.44,-1.0600000000000023,1.0600000000000023
House,ME-2,2002,general,Pan Atlantic Research,240,Online,10,B/C,48.0,38.0,14.0,52.01,47.99,2.990000000000002,-2.990000000000002
president,Maine,2008,general,Pan Atlantic Research,400,Online,20,B/C,51.0,39.0,10.0,57.71,40.38,-1.7100000000000009,3.6199999999999974
senate,Maine,2008,general,Pan Atlantic Research,400,Online,20,B/C,36.0,57.0,7.0,38.58,61.33,0.9200000000000017,-0.8299999999999983
House,ME-2,2008,general,Pan Atlantic Research,193,Online,20,B/C,60.0,26.0,14.0,67.44,32.56,-0.4399999999999977,0.4399999999999977
House,ME-1,2010,general,Pan Atlantic Research,250,Online,20,B/C,49.0,33.0,18.0,56.82,43.17,1.1799999999999997,-1.1700000000000017
senate,Maine,2014,general,Pan Atlantic Research,400,Online,17,B/C,27.0,66.6,6.400000000000006,31.5,68.46,-1.2999999999999972,1.3400000000000034
House,CO-4,2006,general,Strategic Services,600,Live*,15,B/C,45.0,42.0,13.0,43.12,45.61,8.380000000000003,2.8900000000000006
president,West Virginia,2000,general,RMS Research,605,Live*,16,B/C,36.0,46.0,18.0,45.59,51.92,-0.5900000000000034,3.0799999999999983
House,WV-2,2002,general,RMS Research,336,Live*,14,B/C,32.0,53.0,15.0,39.96,60.04,-0.46000000000000085,0.46000000000000085
House,PA-4,2000,general,Dynamic Marketing Inc.,416,Live*,16,B/C,34.0,49.0,17.0,40.99,59.01,1.509999999999998,-1.509999999999998
president,South Dakota,2000,general,Jim Meader (KELOLAND-TV),506,Live*,15,B/C,33.0,51.0,16.0,37.56,60.3,3.4399999999999977,-1.2999999999999972
governor,South Dakota,2002,general,Jim Meader (KELOLAND-TV),600,Live*,15,B/C,39.0,46.0,15.0,41.92,56.77,4.579999999999998,-3.270000000000003
senate,South Dakota,2002,general,Jim Meader (KELOLAND-TV),600,Live*,15,B/C,45.0,42.0,13.0,49.62,49.47,1.8800000000000026,-0.9699999999999989
House,SD-1,2002,general,Jim Meader (KELOLAND-TV),600,Live*,15,B/C,42.0,47.0,11.0,45.61,53.47,1.8900000000000006,-0.9699999999999989
president,Maine,2000,general,Market Decisions,824,Live,14,B/C,42.0,41.0,17.0,49.09,43.97,1.4099999999999966,5.530000000000001
president,Maine,2008,general,Market Decisions,425,Live,15,B/C,52.0,33.0,15.0,57.71,40.38,1.7899999999999991,0.11999999999999744
senate,Maine,2008,general,Market Decisions,425,Live,15,B/C,37.0,54.0,9.0,38.58,61.33,2.9200000000000017,-2.8299999999999983
president,New Hampshire,2000,general,Franklin Pierce University,885,Live,14,B/C,43.0,40.0,17.0,46.8,48.07,4.700000000000003,0.4299999999999997
governor,New Hampshire,2000,general,Franklin Pierce University,885,Live,14,B/C,51.0,30.0,19.0,48.74,43.76,11.759999999999998,-4.259999999999998
House,NH-2,2002,general,Franklin Pierce University,468,Live,10,B/C,33.0,52.0,15.0,40.86,56.81,-0.35999999999999943,2.6899999999999977
senate,New Hampshire,2002,general,Franklin Pierce University,933,Live,7,B/C,45.0,40.0,15.0,46.4,50.82,6.100000000000001,-3.3200000000000003
president,New Hampshire,2004,general,Franklin Pierce University,617,Live,13,B/C,50.0,41.0,9.0,50.24,48.87,4.259999999999998,-3.3699999999999974
governor,New Hampshire,2004,general,Franklin Pierce University,617,Live,13,B/C,45.0,45.0,10.0,51.02,48.87,-1.0200000000000031,1.1300000000000026
senate,New Hampshire,2004,general,Franklin Pierce University,617,Live,13,B/C,27.0,60.0,13.0,33.72,66.18,-0.21999999999999886,0.3199999999999932
president,New Hampshire,2004,general,Franklin Pierce University,617,Live,7,B/C,50.0,43.0,7.0,50.24,48.87,3.259999999999998,-2.3699999999999974
governor,New Hampshire,2004,general,Franklin Pierce University,617,Live,7,B/C,46.0,45.0,9.0,51.02,48.87,-0.5200000000000031,0.6300000000000026
senate,New Hampshire,2004,general,Franklin Pierce University,617,Live,7,B/C,24.0,64.0,12.0,33.72,66.18,-3.719999999999999,3.819999999999993
senate,Oklahoma,2002,general,Consumer Logic,750,Live*,18,B/C,38.0,51.0,11.0,36.31,57.3,7.189999999999998,-0.7999999999999972
senate,Oklahoma,2004,general,Consumer Logic,753,Live*,16,B/C,47.0,40.0,13.0,41.24,52.77,12.259999999999998,-6.270000000000003
president,Michigan,2000,general,Marketing Resource Group (MRG),500,Live,13,B/C,39.0,45.0,16.0,51.28,46.14,-4.280000000000001,6.859999999999999
senate,Michigan,2000,general,Marketing Resource Group (MRG),500,Live,13,B/C,41.0,49.0,10.0,49.47,47.86,-3.469999999999999,6.140000000000001
House,MI-7,2010,general,Marketing Resource Group (MRG),400,Live,8,B/C,50.0,43.0,7.0,45.38,50.16,8.119999999999997,-3.6599999999999966
senate,Michigan,2018,general,Marketing Resource Group (MRG),600,Live,21,B/C,53.0,37.0,10.0,52.26,45.76,5.740000000000002,-3.759999999999998
governor,Michigan,2018,general,Marketing Resource Group (MRG),600,Live,21,B/C,50.0,36.0,14.0,53.31,43.75,3.6899999999999977,-0.75
president,New Jersey,2000,general,Rutgers University,432,Live,13,B/C,47.0,35.0,18.0,56.13,40.29,-0.13000000000000256,3.710000000000001
senate,New Jersey,2000,general,Rutgers University,432,Live,13,B/C,49.0,39.0,12.0,50.11,47.1,4.890000000000001,-2.1000000000000014
governor,New Jersey,2001,general,Rutgers University,745,Live,5,B/C,53.0,36.0,11.0,56.43,41.68,2.0700000000000003,-0.17999999999999972
senate,New Jersey,2002,general,Rutgers University,600,Live,21,B/C,47.0,42.0,11.0,53.88,43.95,-1.3800000000000026,3.549999999999997
senate,New Jersey,2002,general,Rutgers University,458,Live,7,B/C,52.0,40.0,8.0,53.88,43.95,2.1199999999999974,0.04999999999999716
president,New Jersey,2004,general,Rutgers University,661,Live,17,B/C,51.0,38.0,11.0,52.92,46.23,3.5799999999999983,-2.729999999999997
president,New Jersey,2004,general,Rutgers University,740,Live,5,B/C,45.0,41.0,14.0,52.92,46.23,-0.9200000000000017,1.7700000000000031
senate,New Jersey,2006,general,Rutgers University,500,Live,8,B/C,46.0,42.0,12.0,53.37,44.34,-1.3699999999999974,3.6599999999999966
House,NJ-3,2010,general,Rutgers University,292,Live,9,B/C,46.0,45.0,9.0,47.32,50.03,3.1799999999999997,-0.5300000000000011
senate,New Jersey,2013,general,Rutgers University,513,Live,6,B/C,58.0,36.0,6.0,55.13,44.19,5.869999999999997,-5.189999999999998
governor,New Jersey,2013,general,Rutgers University,535,Live,5,B/C,30.0,66.0,4.0,38.15,60.24,-6.149999999999999,7.759999999999998
senate,New Jersey,2018,general,Rutgers University,496,Live,21,B/C,51.0,46.0,3.0,53.97,42.8,-1.4699999999999989,4.700000000000003
president,Pennsylvania,2000,general,Decision Forecasting,1032,Live*,6,B/C,47.0,43.0,10.0,50.6,46.43,1.3999999999999986,1.5700000000000003
senate,Pennsylvania,2000,general,Decision Forecasting,1032,Live*,6,B/C,34.0,55.0,11.0,45.51,52.41,-6.009999999999998,8.090000000000003
president,Massachusetts,2000,general,University of Massachusetts Amherst,401,Live*,11,B/C,52.0,30.0,18.0,59.8,32.5,1.2000000000000028,6.5
president,Maryland,2000,general,Gonzales Research & Marketing Strategies Inc.,627,Live,11,B/C,52.0,38.0,10.0,56.57,40.18,0.4299999999999997,2.8200000000000003
senate,Maryland,2000,general,Gonzales Research & Marketing Strategies Inc.,627,Live,11,B/C,63.0,30.0,7.0,63.18,36.73,3.3200000000000003,-3.229999999999997
governor,Maryland,2002,general,Gonzales Research & Marketing Strategies Inc.,840,Live,19,B/C,45.0,46.0,9.0,47.68,51.55,1.8200000000000003,-1.0499999999999972
House,MD-2,2002,general,Gonzales Research & Marketing Strategies Inc.,331,Live,19,B/C,47.0,43.0,10.0,54.31,45.69,-2.3100000000000023,2.3100000000000023
House,MD-8,2002,general,Gonzales Research & Marketing Strategies Inc.,333,Live,19,B/C,42.0,44.0,14.0,51.74,47.52,-2.740000000000002,3.479999999999997
governor,Maryland,2010,general,Gonzales Research & Marketing Strategies Inc.,816,Live,19,B/C,47.0,42.0,11.0,56.24,41.79,-3.740000000000002,5.710000000000001
senate,Maryland,2010,general,Gonzales Research & Marketing Strategies Inc.,816,Live,19,B/C,55.0,38.0,7.0,62.19,35.75,-3.6899999999999977,5.75
governor,Maryland,2014,general,Gonzales Research & Marketing Strategies Inc.,822,Live,13,B/C,46.0,44.0,10.0,47.25,51.03,3.75,-2.030000000000001
president,New Jersey,2000,general,Monmouth University,843,Live,4,A+,47.0,34.0,19.0,56.13,40.29,0.36999999999999744,3.210000000000001
governor,New Jersey,2005,general,Monmouth University,728,Live,5,A+,45.0,38.0,17.0,53.47,43.02,0.030000000000001137,3.479999999999997
senate,New Jersey,2006,general,Monmouth University,396,Live,20,A+,48.0,39.0,13.0,53.37,44.34,1.1300000000000026,1.1599999999999966
senate,New Jersey,2006,general,Monmouth University,1086,Live,5,A+,45.0,42.0,13.0,53.37,44.34,-1.8699999999999974,4.159999999999997
president,New Jersey,2008,general,Monmouth University,723,Live,18,A+,55.0,38.0,7.0,57.14,41.61,1.3599999999999994,-0.10999999999999943
senate,New Jersey,2008,general,Monmouth University,723,Live,18,A+,52.0,36.0,12.0,56.03,41.95,1.9699999999999989,0.04999999999999716
president,New Jersey,2008,general,Monmouth University,801,Live,5,A+,55.0,34.0,11.0,57.14,41.61,3.3599999999999994,-2.1099999999999994
senate,New Jersey,2008,general,Monmouth University,801,Live,5,A+,50.0,31.0,19.0,56.03,41.95,3.469999999999999,-1.4500000000000028
governor,New Jersey,2009,general,Monmouth University,1041,Live,5,A+,42.0,43.0,15.0,44.85,48.42,4.649999999999999,2.0799999999999983
governor,New Jersey,2009,general,Monmouth University,722,Live,2,A+,43.0,41.0,16.0,44.85,48.42,6.149999999999999,0.5799999999999983
House,PA-8,2010,general,Monmouth University,646,Live,21,A+,46.0,51.0,3.0,46.48,53.52,1.0200000000000031,-1.0200000000000031
House,NY-19,2010,general,Monmouth University,636,Live,16,A+,49.0,48.0,3.0,47.32,52.68,3.1799999999999997,-3.1799999999999997
House,MD-1,2010,general,Monmouth University,637,Live,15,A+,42.0,53.0,5.0,41.98,54.08,2.520000000000003,1.4200000000000017
House,PA-6,2010,general,Monmouth University,642,Live,14,A+,44.0,54.0,2.0,42.9,57.1,2.1000000000000014,-2.1000000000000014
House,NJ-3,2010,general,Monmouth University,600,Live,9,A+,43.0,48.0,9.0,47.32,50.03,0.17999999999999972,2.469999999999999
House,NJ-6,2010,general,Monmouth University,647,Live,9,A+,52.0,45.0,3.0,54.75,43.71,-1.25,2.789999999999999
House,DE-1,2010,general,Monmouth University,600,Live,7,A+,51.0,44.0,5.0,56.78,41.04,-3.280000000000001,5.460000000000001
House,NJ-12,2010,general,Monmouth University,600,Live,7,A+,51.0,43.0,6.0,53.05,45.9,0.9500000000000028,0.10000000000000142
president,US,2012,general,Monmouth University,1402,Live,17,A+,45.0,48.0,7.0,51.01,47.15,-2.509999999999998,4.350000000000001
president,US,2012,general,Monmouth University,1417,Live,3,A+,48.0,48.0,4.0,51.01,47.15,-1.009999999999998,2.8500000000000014
senate,New Jersey,2013,general,Monmouth University,571,Live,18,A+,53.0,40.0,7.0,55.13,44.19,1.3699999999999974,-0.6899999999999977
senate,New Jersey,2013,general,Monmouth University,1393,Live,5,A+,52.0,42.0,6.0,55.13,44.19,-0.13000000000000256,0.8100000000000023
governor,New Jersey,2013,general,Monmouth University,1436,Live,4,A+,37.0,57.0,6.0,38.15,60.24,1.8500000000000014,-0.240000000000002
governor,Kansas,2014,general,Monmouth University,429,Live,17,A+,50.0,45.0,5.0,46.13,49.82,6.369999999999997,-2.3200000000000003
senate,Colorado,2014,general,Monmouth University,431,Live,16,A+,46.0,47.0,7.0,46.26,48.2,3.240000000000002,2.299999999999997
governor,Colorado,2014,general,Monmouth University,431,Live,16,A+,50.0,43.0,7.0,49.3,45.95,4.200000000000003,0.5499999999999972
senate,Iowa,2014,general,Monmouth University,423,Live,15,A+,46.0,47.0,7.0,43.76,52.1,5.740000000000002,-1.6000000000000014
governor,Iowa,2014,general,Monmouth University,423,Live,15,A+,37.0,58.0,5.0,37.27,58.99,2.229999999999997,1.509999999999998
senate,North Carolina,2014,general,Monmouth University,432,Live,10,A+,48.0,46.0,6.0,47.26,48.82,3.740000000000002,0.17999999999999972
governor,South Dakota,2014,general,Monmouth University,429,Live,9,A+,29.0,68.0,3.0,25.43,70.47,5.07,-0.9699999999999989
House,SD-1,2014,general,Monmouth University,429,Live,9,A+,34.0,61.0,5.0,33.47,66.53,3.030000000000001,-3.030000000000001
senate,Georgia,2014,general,Monmouth University,436,Live,8,A+,41.0,49.0,10.0,45.21,52.89,0.7899999999999991,1.1099999999999994
governor,Georgia,2014,general,Monmouth University,436,Live,8,A+,42.0,48.0,10.0,44.88,52.74,2.1199999999999974,0.259999999999998
House,NJ-5,2014,general,Monmouth University,427,Live,7,A+,42.0,53.0,5.0,43.3,55.41,1.2000000000000028,0.09000000000000341
senate,New Jersey,2014,general,Monmouth University,750,Live,3,A+,54.0,40.0,6.0,55.84,42.33,1.1599999999999966,0.6700000000000017
governor,North Carolina,2016,general,Monmouth University,402,Live,17,A+,47.0,48.0,5.0,49.02,48.8,0.4799999999999969,1.7000000000000028
senate,North Carolina,2016,general,Monmouth University,402,Live,17,A+,43.0,49.0,8.0,45.37,51.06,1.6300000000000026,1.9399999999999977
president,North Carolina,2016,general,Monmouth University,402,Live,17,A+,47.0,46.0,7.0,46.17,49.83,4.329999999999998,-0.3299999999999983
senate,Arizona,2016,general,Monmouth University,401,Live,16,A+,40.0,50.0,10.0,40.75,53.71,4.25,1.2899999999999991
president,Arizona,2016,general,Monmouth University,401,Live,16,A+,45.0,46.0,9.0,44.58,48.08,4.920000000000002,2.4200000000000017
governor,New Hampshire,2016,general,Monmouth University,401,Live,15,A+,48.0,43.0,9.0,46.57,48.84,5.93,-1.3400000000000034
senate,New Hampshire,2016,general,Monmouth University,401,Live,15,A+,46.0,46.0,8.0,47.98,47.84,2.020000000000003,2.1599999999999966
president,New Hampshire,2016,general,Monmouth University,401,Live,15,A+,46.0,42.0,12.0,46.83,46.46,5.170000000000002,1.5399999999999991
governor,Indiana,2016,general,Monmouth University,402,Live,10,A+,48.0,42.0,10.0,45.42,51.38,7.579999999999998,-4.380000000000003
senate,Indiana,2016,general,Monmouth University,402,Live,10,A+,45.0,45.0,10.0,42.41,52.11,7.590000000000003,-2.1099999999999994
president,Indiana,2016,general,Monmouth University,402,Live,10,A+,39.0,50.0,11.0,37.46,56.47,7.039999999999999,-0.9699999999999989
governor,Missouri,2016,general,Monmouth University,405,Live,9,A+,46.0,46.0,8.0,45.57,51.14,4.43,-1.1400000000000006
senate,Missouri,2016,general,Monmouth University,405,Live,9,A+,46.0,47.0,7.0,46.39,49.18,3.1099999999999994,1.3200000000000003
president,Missouri,2016,general,Monmouth University,405,Live,9,A+,38.0,52.0,10.0,37.87,56.38,5.130000000000003,0.6199999999999974
senate,Pennsylvania,2016,general,Monmouth University,403,Live,8,A+,47.0,44.0,9.0,47.34,48.77,4.159999999999997,-0.2700000000000031
president,Pennsylvania,2016,general,Monmouth University,403,Live,8,A+,48.0,44.0,8.0,47.46,48.17,4.539999999999999,-0.1700000000000017
governor,Utah,2016,general,Monmouth University,402,Live,7,A+,30.0,63.0,7.0,28.74,66.74,4.760000000000002,-0.23999999999999488
senate,Utah,2016,general,Monmouth University,402,Live,7,A+,28.0,61.0,11.0,27.06,68.15,6.440000000000001,-1.6500000000000057
president,US,2016,general,Monmouth University,748,Live,3,A+,50.0,44.0,6.0,48.02,45.93,4.979999999999997,1.0700000000000003
governor,New Jersey,2017,general,Monmouth University,529,Live,9,A+,53.0,39.0,8.0,55.98,41.86,1.0200000000000031,1.1400000000000006
governor,Virginia,2017,general,Monmouth University,713,Live,3,A+,47.0,45.0,8.0,53.9,44.97,-2.8999999999999986,4.030000000000001
senate,Alabama,2017,general,Monmouth University,546,Live,4,A+,46.0,46.3,7.700000000000003,50.83,49.17,-0.9799999999999969,0.9799999999999969
House,PA-18,2018,general,Monmouth University,379,Live,3,A+,50.33,45.33,4.340000000000003,49.86,49.53,2.6400000000000006,-2.030000000000001
House,OH-12,2018,general,Monmouth University,396,Live,9,A+,45.0,46.67,8.329999999999998,49.32,50.12,-0.15500000000000114,0.7150000000000034
House,CA-48,2018,general,Monmouth University,372,Live,18,A+,48.0,50.0,2.0,53.55,46.45,-4.549999999999997,4.549999999999997
House,NJ-3,2018,general,Monmouth University,363,Live,17,A+,49.0,45.33,5.670000000000002,50.01,48.72,1.8250000000000028,-0.5549999999999997
House,NY-19,2018,general,Monmouth University,372,Live,11,A+,49.33,44.33,6.340000000000003,47.08,39.0,5.420000000000002,8.5
House,NJ-7,2018,general,Monmouth University,356,Live,10,A+,47.0,44.33,8.670000000000002,51.74,46.72,-0.40500000000000114,1.9450000000000003
president,Oregon,2000,general,DHM Research,600,Online/Live,11,B/C,45.0,44.0,11.0,46.96,46.52,3.539999999999999,2.979999999999997
governor,Oregon,2002,general,DHM Research,608,Online/Live,9,B/C,48.0,42.0,10.0,49.03,46.16,3.969999999999999,0.8400000000000034
senate,Oregon,2002,general,DHM Research,608,Online/Live,9,B/C,36.0,55.0,9.0,39.61,56.21,0.8900000000000006,3.289999999999999
president,Oregon,2004,general,DHM Research,608,Online/Live,7,B/C,49.0,43.0,8.0,51.35,47.19,1.6499999999999986,-0.18999999999999773
governor,Oregon,2006,general,DHM Research,600,Online/Live,8,B/C,46.0,39.0,15.0,50.73,42.75,2.770000000000003,3.75
president,Oregon,2008,general,DHM Research,500,Online/Live,11,B/C,53.0,34.0,13.0,56.75,40.4,2.75,0.10000000000000142
senate,Oregon,2008,general,DHM Research,500,Online/Live,11,B/C,45.0,40.0,15.0,48.9,45.55,3.6000000000000014,1.9500000000000028
governor,Oregon,2010,general,DHM Research,500,Online/Live,8,B/C,43.0,46.0,11.0,49.29,47.76,-0.7899999999999991,3.740000000000002
governor,Oregon,2010,general,DHM Research,1000,Online/Live,2,B/C,46.0,43.0,11.0,49.29,47.76,2.210000000000001,0.740000000000002
president,Oregon,2012,general,DHM Research,500,Online/Live,10,B/C,49.0,42.0,9.0,54.24,42.15,-0.740000000000002,4.350000000000001
